category,item,variety,date,price,unit,year,month,day
fruit,apples,other_mid_season,2020-01-10,1.42,kg,2020,1,10
fruit,apples,other_late_season,2020-01-10,0.94,kg,2020,1,10
fruit,pears,conference,2020-01-10,0.63,kg,2020,1,10
fruit,pears,doyenne_du_comice,2020-01-10,0.92,kg,2020,1,10
vegetable,beetroot,beetroot,2020-01-10,0.45,kg,2020,1,10
vegetable,brussels_sprouts,brussels_sprouts,2020-01-10,0.94,kg,2020,1,10
vegetable,pak_choi,pak_choi,2020-01-10,3.01,kg,2020,1,10
vegetable,curly_kale,curly_kale,2020-01-10,3.03,kg,2020,1,10
vegetable,cabbage,red,2020-01-10,0.46,kg,2020,1,10
vegetable,cabbage,savoy,2020-01-10,0.5,head,2020,1,10
vegetable,spring_greens,prepacked,2020-01-10,1.9,kg,2020,1,10
vegetable,cabbage,white,2020-01-10,0.46,kg,2020,1,10
vegetable,cabbage,round_green_other,2020-01-10,0.51,head,2020,1,10
vegetable,carrots,topped_washed,2020-01-10,0.35,kg,2020,1,10
vegetable,cauliflower,all,2020-01-10,0.72,head,2020,1,10
vegetable,celeriac,celeriac,2020-01-10,0.9,kg,2020,1,10
vegetable,chinese_leaf,chinese_leaf,2020-01-10,0.92,kg,2020,1,10
vegetable,leeks,trimmed,2020-01-10,1.19,kg,2020,1,10
vegetable,lettuce,butterhead_indoor,2020-01-10,0.47,head,2020,1,10
vegetable,lettuce,little_gem,2020-01-10,0.63,twin,2020,1,10
vegetable,onion,bulb_brown,2020-01-10,0.39,kg,2020,1,10
vegetable,onion,bulb_red,2020-01-10,0.5,kg,2020,1,10
vegetable,swede,swede,2020-01-10,0.21,kg,2020,1,10
vegetable,turnip,turnip,2020-01-10,1.07,kg,2020,1,10
vegetable,parsnips,all_varieties,2020-01-10,1.02,kg,2020,1,10
vegetable,rhubarb,forced,2020-01-10,5.17,kg,2020,1,10
fruit,apples,bramleys_seedling,2019-12-20,1.08,kg,2019,12,20
fruit,apples,coxs_orange_group,2019-12-20,0.85,kg,2019,12,20
fruit,apples,egremont_russet,2019-12-20,1.19,kg,2019,12,20
fruit,apples,braeburn,2019-12-20,0.85,kg,2019,12,20
fruit,apples,gala,2019-12-20,0.8,kg,2019,12,20
fruit,apples,other_late_season,2019-12-20,0.79,kg,2019,12,20
fruit,pears,conference,2019-12-20,0.76,kg,2019,12,20
fruit,pears,doyenne_du_comice,2019-12-20,0.96,kg,2019,12,20
fruit,strawberries,strawberries,2019-12-20,2.64,kg,2019,12,20
vegetable,beetroot,beetroot,2019-12-20,0.5,kg,2019,12,20
vegetable,brussels_sprouts,brussels_sprouts,2019-12-20,0.98,kg,2019,12,20
vegetable,pak_choi,pak_choi,2019-12-20,2.79,kg,2019,12,20
vegetable,curly_kale,curly_kale,2019-12-20,2.46,kg,2019,12,20
vegetable,cabbage,red,2019-12-20,0.44,kg,2019,12,20
vegetable,cabbage,savoy,2019-12-20,0.51,head,2019,12,20
vegetable,spring_greens,prepacked,2019-12-20,1.18,kg,2019,12,20
vegetable,cabbage,white,2019-12-20,0.46,kg,2019,12,20
vegetable,cabbage,round_green_other,2019-12-20,0.5,head,2019,12,20
vegetable,capsicum,yelloworange,2019-12-20,1.0,kg,2019,12,20
vegetable,carrots,topped_washed,2019-12-20,0.39,kg,2019,12,20
vegetable,cauliflower,all,2019-12-20,1.05,head,2019,12,20
vegetable,celeriac,celeriac,2019-12-20,0.76,kg,2019,12,20
vegetable,chinese_leaf,chinese_leaf,2019-12-20,0.91,kg,2019,12,20
vegetable,leeks,trimmed,2019-12-20,1.18,kg,2019,12,20
vegetable,lettuce,butterhead_indoor,2019-12-20,0.42,head,2019,12,20
vegetable,lettuce,little_gem,2019-12-20,0.7,twin,2019,12,20
vegetable,onion,bulb_brown,2019-12-20,0.32,kg,2019,12,20
vegetable,onion,bulb_red,2019-12-20,0.44,kg,2019,12,20
vegetable,swede,swede,2019-12-20,0.22,kg,2019,12,20
vegetable,turnip,turnip,2019-12-20,1.42,kg,2019,12,20
vegetable,parsnips,all_varieties,2019-12-20,0.87,kg,2019,12,20
vegetable,rhubarb,forced,2019-12-20,4.52,kg,2019,12,20
fruit,apples,bramleys_seedling,2019-12-13,1.06,kg,2019,12,13
fruit,apples,coxs_orange_group,2019-12-13,0.83,kg,2019,12,13
fruit,apples,egremont_russet,2019-12-13,1.33,kg,2019,12,13
fruit,apples,braeburn,2019-12-13,0.83,kg,2019,12,13
fruit,apples,gala,2019-12-13,0.77,kg,2019,12,13
fruit,apples,other_late_season,2019-12-13,0.75,kg,2019,12,13
fruit,pears,conference,2019-12-13,0.69,kg,2019,12,13
fruit,pears,doyenne_du_comice,2019-12-13,0.95,kg,2019,12,13
fruit,strawberries,strawberries,2019-12-13,3.58,kg,2019,12,13
vegetable,beetroot,beetroot,2019-12-13,0.47,kg,2019,12,13
vegetable,brussels_sprouts,brussels_sprouts,2019-12-13,0.9,kg,2019,12,13
vegetable,pak_choi,pak_choi,2019-12-13,3.02,kg,2019,12,13
vegetable,curly_kale,curly_kale,2019-12-13,2.72,kg,2019,12,13
vegetable,cabbage,red,2019-12-13,0.44,kg,2019,12,13
vegetable,cabbage,savoy,2019-12-13,0.51,head,2019,12,13
vegetable,spring_greens,prepacked,2019-12-13,1.14,kg,2019,12,13
vegetable,cabbage,summer_autumn_pointed,2019-12-13,0.72,kg,2019,12,13
vegetable,cabbage,white,2019-12-13,0.43,kg,2019,12,13
vegetable,cabbage,round_green_other,2019-12-13,0.52,head,2019,12,13
vegetable,capsicum,yelloworange,2019-12-13,1.0,kg,2019,12,13
vegetable,carrots,topped_washed,2019-12-13,0.36,kg,2019,12,13
vegetable,cauliflower,all,2019-12-13,1.01,head,2019,12,13
vegetable,celeriac,celeriac,2019-12-13,0.76,kg,2019,12,13
vegetable,chinese_leaf,chinese_leaf,2019-12-13,0.9,kg,2019,12,13
vegetable,leeks,trimmed,2019-12-13,1.22,kg,2019,12,13
vegetable,lettuce,butterhead_indoor,2019-12-13,0.43,head,2019,12,13
vegetable,lettuce,little_gem,2019-12-13,0.7,twin,2019,12,13
vegetable,onion,bulb_brown,2019-12-13,0.32,kg,2019,12,13
vegetable,onion,bulb_red,2019-12-13,0.47,kg,2019,12,13
vegetable,swede,swede,2019-12-13,0.21,kg,2019,12,13
vegetable,turnip,turnip,2019-12-13,1.34,kg,2019,12,13
vegetable,parsnips,all_varieties,2019-12-13,1.0,kg,2019,12,13
vegetable,spinach_leaf,loose_bunches,2019-12-13,2.1,kg,2019,12,13
fruit,apples,bramleys_seedling,2019-12-06,1.02,kg,2019,12,6
fruit,apples,coxs_orange_group,2019-12-06,0.83,kg,2019,12,6
fruit,apples,egremont_russet,2019-12-06,1.32,kg,2019,12,6
fruit,apples,braeburn,2019-12-06,0.85,kg,2019,12,6
fruit,apples,gala,2019-12-06,0.75,kg,2019,12,6
fruit,apples,other_mid_season,2019-12-06,0.88,kg,2019,12,6
fruit,apples,other_late_season,2019-12-06,0.9,kg,2019,12,6
fruit,pears,conference,2019-12-06,0.69,kg,2019,12,6
fruit,pears,doyenne_du_comice,2019-12-06,0.82,kg,2019,12,6
fruit,strawberries,strawberries,2019-12-06,4.25,kg,2019,12,6
vegetable,beetroot,beetroot,2019-12-06,0.49,kg,2019,12,6
vegetable,brussels_sprouts,brussels_sprouts,2019-12-06,0.9,kg,2019,12,6
vegetable,pak_choi,pak_choi,2019-12-06,2.37,kg,2019,12,6
vegetable,curly_kale,curly_kale,2019-12-06,2.75,kg,2019,12,6
vegetable,cabbage,red,2019-12-06,0.43,kg,2019,12,6
vegetable,cabbage,savoy,2019-12-06,0.52,head,2019,12,6
vegetable,spring_greens,prepacked,2019-12-06,1.09,kg,2019,12,6
vegetable,cabbage,summer_autumn_pointed,2019-12-06,0.63,kg,2019,12,6
vegetable,cabbage,white,2019-12-06,0.49,kg,2019,12,6
vegetable,cabbage,round_green_other,2019-12-06,0.52,head,2019,12,6
vegetable,capsicum,elongated,2019-12-06,0.9,kg,2019,12,6
vegetable,carrots,topped_washed,2019-12-06,0.35,kg,2019,12,6
vegetable,cauliflower,all,2019-12-06,0.94,head,2019,12,6
vegetable,celery,all_washed,2019-12-06,0.79,kg,2019,12,6
vegetable,celeriac,celeriac,2019-12-06,0.69,kg,2019,12,6
vegetable,chinese_leaf,chinese_leaf,2019-12-06,0.89,kg,2019,12,6
vegetable,coriander,coriander,2019-12-06,2.25,kg,2019,12,6
vegetable,leeks,trimmed,2019-12-06,1.22,kg,2019,12,6
vegetable,lettuce,butterhead_indoor,2019-12-06,0.43,head,2019,12,6
vegetable,lettuce,little_gem,2019-12-06,0.7,twin,2019,12,6
vegetable,onion,bulb_brown,2019-12-06,0.32,kg,2019,12,6
vegetable,onion,bulb_red,2019-12-06,0.43,kg,2019,12,6
vegetable,swede,swede,2019-12-06,0.22,kg,2019,12,6
vegetable,turnip,turnip,2019-12-06,1.41,kg,2019,12,6
vegetable,parsnips,all_varieties,2019-12-06,1.01,kg,2019,12,6
vegetable,spinach_leaf,loose_bunches,2019-12-06,2.12,kg,2019,12,6
vegetable,tomatoes,vine,2019-12-06,1.06,kg,2019,12,6
vegetable,tomatoes,cherry,2019-12-06,0.99,kg,2019,12,6
fruit,apples,bramleys_seedling,2019-11-29,0.98,kg,2019,11,29
fruit,apples,coxs_orange_group,2019-11-29,0.84,kg,2019,11,29
fruit,apples,egremont_russet,2019-11-29,1.3,kg,2019,11,29
fruit,apples,braeburn,2019-11-29,0.88,kg,2019,11,29
fruit,apples,gala,2019-11-29,0.76,kg,2019,11,29
fruit,apples,other_mid_season,2019-11-29,0.68,kg,2019,11,29
fruit,apples,other_late_season,2019-11-29,0.9,kg,2019,11,29
fruit,pears,conference,2019-11-29,0.7,kg,2019,11,29
fruit,pears,doyenne_du_comice,2019-11-29,0.87,kg,2019,11,29
vegetable,beetroot,beetroot,2019-11-29,0.5,kg,2019,11,29
vegetable,brussels_sprouts,brussels_sprouts,2019-11-29,0.86,kg,2019,11,29
vegetable,pak_choi,pak_choi,2019-11-29,2.2,kg,2019,11,29
vegetable,curly_kale,curly_kale,2019-11-29,2.79,kg,2019,11,29
vegetable,cabbage,red,2019-11-29,0.44,kg,2019,11,29
vegetable,cabbage,savoy,2019-11-29,0.53,head,2019,11,29
vegetable,spring_greens,prepacked,2019-11-29,1.08,kg,2019,11,29
vegetable,cabbage,summer_autumn_pointed,2019-11-29,0.6,kg,2019,11,29
vegetable,cabbage,white,2019-11-29,0.49,kg,2019,11,29
vegetable,cabbage,round_green_other,2019-11-29,0.52,head,2019,11,29
vegetable,capsicum,green,2019-11-29,0.98,kg,2019,11,29
vegetable,capsicum,elongated,2019-11-29,1.15,kg,2019,11,29
vegetable,carrots,topped_washed,2019-11-29,0.36,kg,2019,11,29
vegetable,cauliflower,all,2019-11-29,1.01,head,2019,11,29
vegetable,celery,all_washed,2019-11-29,0.79,kg,2019,11,29
vegetable,celeriac,celeriac,2019-11-29,0.7,kg,2019,11,29
vegetable,chinese_leaf,chinese_leaf,2019-11-29,0.88,kg,2019,11,29
vegetable,coriander,coriander,2019-11-29,2.25,kg,2019,11,29
vegetable,courgettes,courgettes,2019-11-29,0.8,kg,2019,11,29
vegetable,leeks,trimmed,2019-11-29,1.18,kg,2019,11,29
vegetable,lettuce,butterhead_indoor,2019-11-29,0.43,head,2019,11,29
vegetable,lettuce,little_gem,2019-11-29,0.69,twin,2019,11,29
vegetable,onion,bulb_brown,2019-11-29,0.33,kg,2019,11,29
vegetable,onion,bulb_red,2019-11-29,0.46,kg,2019,11,29
vegetable,swede,swede,2019-11-29,0.23,kg,2019,11,29
vegetable,turnip,turnip,2019-11-29,1.37,kg,2019,11,29
vegetable,parsnips,all_varieties,2019-11-29,1.02,kg,2019,11,29
vegetable,spinach_leaf,loose_bunches,2019-11-29,1.91,kg,2019,11,29
vegetable,tomatoes,round,2019-11-29,1.0,kg,2019,11,29
vegetable,tomatoes,cherry,2019-11-29,2.34,kg,2019,11,29
fruit,apples,bramleys_seedling,2019-11-22,1.05,kg,2019,11,22
fruit,apples,coxs_orange_group,2019-11-22,0.89,kg,2019,11,22
fruit,apples,egremont_russet,2019-11-22,1.27,kg,2019,11,22
fruit,apples,braeburn,2019-11-22,0.93,kg,2019,11,22
fruit,apples,gala,2019-11-22,0.84,kg,2019,11,22
fruit,apples,other_late_season,2019-11-22,0.93,kg,2019,11,22
fruit,pears,conference,2019-11-22,0.84,kg,2019,11,22
fruit,pears,doyenne_du_comice,2019-11-22,0.98,kg,2019,11,22
fruit,pears,other,2019-11-22,0.84,kg,2019,11,22
vegetable,beetroot,beetroot,2019-11-22,0.47,kg,2019,11,22
vegetable,brussels_sprouts,brussels_sprouts,2019-11-22,0.86,kg,2019,11,22
vegetable,pak_choi,pak_choi,2019-11-22,2.31,kg,2019,11,22
vegetable,curly_kale,curly_kale,2019-11-22,2.52,kg,2019,11,22
vegetable,cabbage,red,2019-11-22,0.43,kg,2019,11,22
vegetable,cabbage,savoy,2019-11-22,0.53,head,2019,11,22
vegetable,spring_greens,prepacked,2019-11-22,1.07,kg,2019,11,22
vegetable,cabbage,summer_autumn_pointed,2019-11-22,0.6,kg,2019,11,22
vegetable,cabbage,white,2019-11-22,0.5,kg,2019,11,22
vegetable,cabbage,round_green_other,2019-11-22,0.52,head,2019,11,22
vegetable,calabrese,calabrese,2019-11-22,1.33,kg,2019,11,22
vegetable,capsicum,green,2019-11-22,0.6,kg,2019,11,22
vegetable,capsicum,red,2019-11-22,0.6,kg,2019,11,22
vegetable,capsicum,elongated,2019-11-22,0.83,kg,2019,11,22
vegetable,capsicum,yelloworange,2019-11-22,0.4,kg,2019,11,22
vegetable,carrots,topped_washed,2019-11-22,0.37,kg,2019,11,22
vegetable,cauliflower,all,2019-11-22,1.18,head,2019,11,22
vegetable,celery,all_washed,2019-11-22,0.81,kg,2019,11,22
vegetable,celeriac,celeriac,2019-11-22,0.75,kg,2019,11,22
vegetable,chinese_leaf,chinese_leaf,2019-11-22,0.87,kg,2019,11,22
vegetable,coriander,coriander,2019-11-22,2.05,kg,2019,11,22
vegetable,leeks,trimmed,2019-11-22,1.2,kg,2019,11,22
vegetable,lettuce,butterhead_indoor,2019-11-22,0.41,head,2019,11,22
vegetable,lettuce,little_gem,2019-11-22,0.69,twin,2019,11,22
vegetable,onion,bulb_brown,2019-11-22,0.31,kg,2019,11,22
vegetable,onion,bulb_red,2019-11-22,0.47,kg,2019,11,22
vegetable,swede,swede,2019-11-22,0.23,kg,2019,11,22
vegetable,turnip,turnip,2019-11-22,1.43,kg,2019,11,22
vegetable,parsnips,all_varieties,2019-11-22,0.95,kg,2019,11,22
vegetable,spinach_leaf,loose_bunches,2019-11-22,1.86,kg,2019,11,22
vegetable,tomatoes,vine,2019-11-22,1.98,kg,2019,11,22
fruit,apples,bramleys_seedling,2019-11-15,1.02,kg,2019,11,15
fruit,apples,coxs_orange_group,2019-11-15,0.93,kg,2019,11,15
fruit,apples,egremont_russet,2019-11-15,1.18,kg,2019,11,15
fruit,apples,braeburn,2019-11-15,0.95,kg,2019,11,15
fruit,apples,gala,2019-11-15,0.86,kg,2019,11,15
fruit,apples,other_late_season,2019-11-15,0.9,kg,2019,11,15
fruit,blueberries,blueberries,2019-11-15,5.6,kg,2019,11,15
fruit,pears,conference,2019-11-15,0.85,kg,2019,11,15
fruit,pears,doyenne_du_comice,2019-11-15,0.98,kg,2019,11,15
fruit,pears,other,2019-11-15,0.84,kg,2019,11,15
vegetable,beetroot,beetroot,2019-11-15,0.48,kg,2019,11,15
vegetable,brussels_sprouts,brussels_sprouts,2019-11-15,0.85,kg,2019,11,15
vegetable,pak_choi,pak_choi,2019-11-15,2.28,kg,2019,11,15
vegetable,curly_kale,curly_kale,2019-11-15,2.51,kg,2019,11,15
vegetable,cabbage,red,2019-11-15,0.44,kg,2019,11,15
vegetable,cabbage,savoy,2019-11-15,0.53,head,2019,11,15
vegetable,spring_greens,prepacked,2019-11-15,1.07,kg,2019,11,15
vegetable,cabbage,summer_autumn_pointed,2019-11-15,0.6,kg,2019,11,15
vegetable,cabbage,white,2019-11-15,0.5,kg,2019,11,15
vegetable,cabbage,round_green_other,2019-11-15,0.5,head,2019,11,15
vegetable,calabrese,calabrese,2019-11-15,1.38,kg,2019,11,15
vegetable,capsicum,green,2019-11-15,0.62,kg,2019,11,15
vegetable,capsicum,red,2019-11-15,0.62,kg,2019,11,15
vegetable,capsicum,elongated,2019-11-15,1.0,kg,2019,11,15
vegetable,capsicum,yelloworange,2019-11-15,0.44,kg,2019,11,15
vegetable,carrots,topped_washed,2019-11-15,0.37,kg,2019,11,15
vegetable,cauliflower,all,2019-11-15,0.9,head,2019,11,15
vegetable,celery,all_washed,2019-11-15,0.76,kg,2019,11,15
vegetable,celeriac,celeriac,2019-11-15,0.7,kg,2019,11,15
vegetable,chinese_leaf,chinese_leaf,2019-11-15,0.86,kg,2019,11,15
vegetable,coriander,coriander,2019-11-15,1.9,kg,2019,11,15
vegetable,leeks,trimmed,2019-11-15,1.18,kg,2019,11,15
vegetable,lettuce,butterhead_indoor,2019-11-15,0.4,head,2019,11,15
vegetable,lettuce,cos,2019-11-15,0.31,head,2019,11,15
vegetable,lettuce,little_gem,2019-11-15,0.68,twin,2019,11,15
vegetable,onion,bulb_brown,2019-11-15,0.34,kg,2019,11,15
vegetable,onion,bulb_red,2019-11-15,0.47,kg,2019,11,15
vegetable,onion,saladspring,2019-11-15,0.2,kg,2019,11,15
vegetable,swede,swede,2019-11-15,0.22,kg,2019,11,15
vegetable,turnip,turnip,2019-11-15,1.45,kg,2019,11,15
vegetable,parsnips,all_varieties,2019-11-15,0.95,kg,2019,11,15
vegetable,spinach_leaf,loose_bunches,2019-11-15,2.04,kg,2019,11,15
vegetable,tomatoes,round,2019-11-15,0.47,kg,2019,11,15
vegetable,tomatoes,vine,2019-11-15,2.42,kg,2019,11,15
fruit,apples,bramleys_seedling,2019-11-08,1.03,kg,2019,11,8
fruit,apples,coxs_orange_group,2019-11-08,0.91,kg,2019,11,8
fruit,apples,egremont_russet,2019-11-08,1.03,kg,2019,11,8
fruit,apples,braeburn,2019-11-08,0.9,kg,2019,11,8
fruit,apples,gala,2019-11-08,0.79,kg,2019,11,8
fruit,apples,other_late_season,2019-11-08,0.84,kg,2019,11,8
fruit,pears,conference,2019-11-08,0.83,kg,2019,11,8
fruit,pears,doyenne_du_comice,2019-11-08,0.95,kg,2019,11,8
fruit,pears,other,2019-11-08,0.84,kg,2019,11,8
fruit,raspberries,raspberries,2019-11-08,8.32,kg,2019,11,8
fruit,strawberries,strawberries,2019-11-08,4.4,kg,2019,11,8
vegetable,beetroot,beetroot,2019-11-08,0.5,kg,2019,11,8
vegetable,brussels_sprouts,brussels_sprouts,2019-11-08,0.85,kg,2019,11,8
vegetable,pak_choi,pak_choi,2019-11-08,2.27,kg,2019,11,8
vegetable,curly_kale,curly_kale,2019-11-08,2.52,kg,2019,11,8
vegetable,cabbage,red,2019-11-08,0.43,kg,2019,11,8
vegetable,cabbage,savoy,2019-11-08,0.53,head,2019,11,8
vegetable,spring_greens,prepacked,2019-11-08,1.1,kg,2019,11,8
vegetable,cabbage,summer_autumn_pointed,2019-11-08,0.62,kg,2019,11,8
vegetable,cabbage,white,2019-11-08,0.52,kg,2019,11,8
vegetable,cabbage,round_green_other,2019-11-08,0.5,head,2019,11,8
vegetable,calabrese,calabrese,2019-11-08,1.36,kg,2019,11,8
vegetable,capsicum,green,2019-11-08,0.6,kg,2019,11,8
vegetable,capsicum,red,2019-11-08,0.6,kg,2019,11,8
vegetable,capsicum,elongated,2019-11-08,1.2,kg,2019,11,8
vegetable,capsicum,yelloworange,2019-11-08,0.4,kg,2019,11,8
vegetable,carrots,topped_washed,2019-11-08,0.35,kg,2019,11,8
vegetable,cauliflower,all,2019-11-08,0.73,head,2019,11,8
vegetable,celery,all_washed,2019-11-08,0.76,kg,2019,11,8
vegetable,celeriac,celeriac,2019-11-08,0.71,kg,2019,11,8
vegetable,chinese_leaf,chinese_leaf,2019-11-08,0.89,kg,2019,11,8
vegetable,coriander,coriander,2019-11-08,1.96,kg,2019,11,8
vegetable,cucumbers,cucumbers,2019-11-08,0.83,kg,2019,11,8
vegetable,leeks,trimmed,2019-11-08,1.17,kg,2019,11,8
vegetable,lettuce,butterhead_indoor,2019-11-08,0.4,head,2019,11,8
vegetable,lettuce,crisp_iceberg_type,2019-11-08,0.67,head,2019,11,8
vegetable,lettuce,little_gem,2019-11-08,0.68,twin,2019,11,8
vegetable,onion,bulb_brown,2019-11-08,0.31,kg,2019,11,8
vegetable,onion,bulb_red,2019-11-08,0.48,kg,2019,11,8
vegetable,onion,saladspring,2019-11-08,0.2,kg,2019,11,8
vegetable,swede,swede,2019-11-08,0.22,kg,2019,11,8
vegetable,turnip,turnip,2019-11-08,1.43,kg,2019,11,8
vegetable,parsnips,all_varieties,2019-11-08,0.96,kg,2019,11,8
vegetable,spinach_leaf,loose_bunches,2019-11-08,1.85,kg,2019,11,8
vegetable,tomatoes,round,2019-11-08,0.64,kg,2019,11,8
vegetable,tomatoes,vine,2019-11-08,1.93,kg,2019,11,8
vegetable,tomatoes,plum,2019-11-08,0.78,kg,2019,11,8
fruit,apples,bramleys_seedling,2019-11-01,0.99,kg,2019,11,1
fruit,apples,coxs_orange_group,2019-11-01,0.87,kg,2019,11,1
fruit,apples,egremont_russet,2019-11-01,1.07,kg,2019,11,1
fruit,apples,braeburn,2019-11-01,0.93,kg,2019,11,1
fruit,apples,gala,2019-11-01,0.83,kg,2019,11,1
fruit,apples,other_late_season,2019-11-01,0.84,kg,2019,11,1
fruit,blueberries,blueberries,2019-11-01,2.0,kg,2019,11,1
fruit,pears,conference,2019-11-01,0.8,kg,2019,11,1
fruit,pears,doyenne_du_comice,2019-11-01,0.83,kg,2019,11,1
fruit,pears,other,2019-11-01,0.84,kg,2019,11,1
fruit,raspberries,raspberries,2019-11-01,7.78,kg,2019,11,1
fruit,strawberries,strawberries,2019-11-01,2.4,kg,2019,11,1
vegetable,beans,broad,2019-11-01,1.12,kg,2019,11,1
vegetable,beetroot,beetroot,2019-11-01,0.51,kg,2019,11,1
vegetable,brussels_sprouts,brussels_sprouts,2019-11-01,0.83,kg,2019,11,1
vegetable,pak_choi,pak_choi,2019-11-01,2.24,kg,2019,11,1
vegetable,curly_kale,curly_kale,2019-11-01,2.62,kg,2019,11,1
vegetable,cabbage,red,2019-11-01,0.48,kg,2019,11,1
vegetable,cabbage,savoy,2019-11-01,0.54,head,2019,11,1
vegetable,spring_greens,prepacked,2019-11-01,1.07,kg,2019,11,1
vegetable,cabbage,summer_autumn_pointed,2019-11-01,0.59,kg,2019,11,1
vegetable,cabbage,white,2019-11-01,0.5,kg,2019,11,1
vegetable,cabbage,round_green_other,2019-11-01,0.5,head,2019,11,1
vegetable,calabrese,calabrese,2019-11-01,1.5,kg,2019,11,1
vegetable,capsicum,green,2019-11-01,0.64,kg,2019,11,1
vegetable,capsicum,red,2019-11-01,0.55,kg,2019,11,1
vegetable,capsicum,elongated,2019-11-01,1.2,kg,2019,11,1
vegetable,capsicum,yelloworange,2019-11-01,0.47,kg,2019,11,1
vegetable,carrots,topped_washed,2019-11-01,0.36,kg,2019,11,1
vegetable,cauliflower,all,2019-11-01,0.69,head,2019,11,1
vegetable,celery,all_washed,2019-11-01,0.74,kg,2019,11,1
vegetable,celeriac,celeriac,2019-11-01,0.72,kg,2019,11,1
vegetable,chinese_leaf,chinese_leaf,2019-11-01,0.88,kg,2019,11,1
vegetable,coriander,coriander,2019-11-01,1.75,kg,2019,11,1
vegetable,cucumbers,cucumbers,2019-11-01,0.74,kg,2019,11,1
vegetable,leeks,trimmed,2019-11-01,1.18,kg,2019,11,1
vegetable,lettuce,butterhead_indoor,2019-11-01,0.39,head,2019,11,1
vegetable,lettuce,cos,2019-11-01,0.46,head,2019,11,1
vegetable,lettuce,crisp_iceberg_type,2019-11-01,0.9,head,2019,11,1
vegetable,lettuce,little_gem,2019-11-01,0.59,twin,2019,11,1
vegetable,rocket,rocket,2019-11-01,4.8,kg,2019,11,1
vegetable,onion,bulb_brown,2019-11-01,0.32,kg,2019,11,1
vegetable,onion,bulb_red,2019-11-01,0.49,kg,2019,11,1
vegetable,onion,saladspring,2019-11-01,0.25,kg,2019,11,1
vegetable,swede,swede,2019-11-01,0.22,kg,2019,11,1
vegetable,turnip,turnip,2019-11-01,1.4,kg,2019,11,1
vegetable,parsnips,all_varieties,2019-11-01,0.98,kg,2019,11,1
vegetable,spinach_leaf,loose_bunches,2019-11-01,1.89,kg,2019,11,1
vegetable,sweetcorn,sweetcorn,2019-11-01,0.13,head,2019,11,1
vegetable,tomatoes,round,2019-11-01,0.67,kg,2019,11,1
vegetable,tomatoes,vine,2019-11-01,2.14,kg,2019,11,1
fruit,apples,bramleys_seedling,2019-10-25,0.82,kg,2019,10,25
fruit,apples,coxs_orange_group,2019-10-25,0.87,kg,2019,10,25
fruit,apples,egremont_russet,2019-10-25,0.93,kg,2019,10,25
fruit,apples,braeburn,2019-10-25,0.96,kg,2019,10,25
fruit,apples,gala,2019-10-25,0.77,kg,2019,10,25
fruit,apples,other_mid_season,2019-10-25,0.84,kg,2019,10,25
fruit,apples,other_late_season,2019-10-25,0.83,kg,2019,10,25
fruit,blueberries,blueberries,2019-10-25,11.18,kg,2019,10,25
fruit,pears,conference,2019-10-25,0.72,kg,2019,10,25
fruit,pears,doyenne_du_comice,2019-10-25,0.91,kg,2019,10,25
fruit,raspberries,raspberries,2019-10-25,8.81,kg,2019,10,25
fruit,strawberries,strawberries,2019-10-25,2.82,kg,2019,10,25
vegetable,beans,broad,2019-10-25,1.15,kg,2019,10,25
vegetable,beans,dwarf_french_or_kidney,2019-10-25,4.54,kg,2019,10,25
vegetable,beetroot,beetroot,2019-10-25,0.51,kg,2019,10,25
vegetable,brussels_sprouts,brussels_sprouts,2019-10-25,0.81,kg,2019,10,25
vegetable,pak_choi,pak_choi,2019-10-25,2.2,kg,2019,10,25
vegetable,curly_kale,curly_kale,2019-10-25,2.8,kg,2019,10,25
vegetable,cabbage,red,2019-10-25,0.48,kg,2019,10,25
vegetable,cabbage,savoy,2019-10-25,0.53,head,2019,10,25
vegetable,spring_greens,prepacked,2019-10-25,1.05,kg,2019,10,25
vegetable,cabbage,summer_autumn_pointed,2019-10-25,0.63,kg,2019,10,25
vegetable,cabbage,white,2019-10-25,0.52,kg,2019,10,25
vegetable,cabbage,round_green_other,2019-10-25,0.52,head,2019,10,25
vegetable,calabrese,calabrese,2019-10-25,1.14,kg,2019,10,25
vegetable,capsicum,green,2019-10-25,0.78,kg,2019,10,25
vegetable,capsicum,yelloworange,2019-10-25,0.78,kg,2019,10,25
vegetable,carrots,topped_washed,2019-10-25,0.36,kg,2019,10,25
vegetable,cauliflower,all,2019-10-25,0.64,head,2019,10,25
vegetable,celery,all_washed,2019-10-25,0.7,kg,2019,10,25
vegetable,celeriac,celeriac,2019-10-25,0.73,kg,2019,10,25
vegetable,chinese_leaf,chinese_leaf,2019-10-25,0.95,kg,2019,10,25
vegetable,coriander,coriander,2019-10-25,1.64,kg,2019,10,25
vegetable,courgettes,courgettes,2019-10-25,1.04,kg,2019,10,25
vegetable,cucumbers,cucumbers,2019-10-25,0.85,kg,2019,10,25
vegetable,leeks,trimmed,2019-10-25,1.17,kg,2019,10,25
vegetable,lettuce,butterhead_indoor,2019-10-25,0.39,head,2019,10,25
vegetable,lettuce,cos,2019-10-25,0.55,head,2019,10,25
vegetable,lettuce,crisp_iceberg_type,2019-10-25,0.55,head,2019,10,25
vegetable,lettuce,little_gem,2019-10-25,0.62,twin,2019,10,25
